"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2023","OK","Oklahoma","Beckham","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","24.3",,,"20.8","28.2","22,042","16,887","40009","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-99.681743990172 35.268702176444)"
"2023","OK","Oklahoma","Carter","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","10.7",,,"9.2","12.4","48,596","36,523","40019","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-97.2858375656003 34.2509159186175)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","38.6",,,"33.0","44.2","14,276","10,723","40023","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Atoka","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","12.9",,,"10.4","15.8","14,525","11,475","40005","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","7.3",,,"6.4","8.2","48,185","37,972","40021","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Bryan","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","12.0",,,"10.4","13.7","48,967","37,465","40013","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.8",,,"11.2","16.7","48,185","37,972","40021","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","25.9",,,"22.0","30.2","48,185","37,972","40021","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Alfalfa","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.2",,,"2.8","3.7","5,673","4,620","40003","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-98.3236264385792 36.7310186349503)"
"2023","OK","Oklahoma","Alfalfa","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","25.1",,,"20.9","29.4","5,673","4,620","40003","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-98.3236264385792 36.7310186349503)"
"2023","OK","Oklahoma","Bryan","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","6.9",,,"6.0","7.8","48,967","37,465","40013","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","16.5",,,"14.5","18.7","14,276","10,723","40023","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Beaver","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","78.3",,,"75.3","80.9","5,018","3,798","40007","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-100.476794921527 36.7496415387971)"
"2023","OK","Oklahoma","Blaine","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","19.1",,,"16.8","21.6","8,539","6,321","40011","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","27.3",,,"23.1","32.1","14,525","11,475","40005","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Canadian","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","7.4",,,"6.3","8.6","175,829","131,131","40017","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Adair","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","46.1",,,"37.9","53.9","19,627","14,357","40001","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-94.6587457084976 35.8840104462357)"
"2023","OK","Oklahoma","Canadian","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","7.3",,,"6.3","8.6","175,829","131,131","40017","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Blaine","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","9.8",,,"8.4","11.2","8,539","6,321","40011","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Atoka","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","4.9",,,"4.3","5.6","14,525","11,475","40005","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","26.1",,,"22.7","29.7","14,276","10,723","40023","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Alfalfa","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","8.7",,,"7.3","10.3","5,673","4,620","40003","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-98.3236264385792 36.7310186349503)"
"2023","OK","Oklahoma","Blaine","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","41.4",,,"36.7","45.9","8,539","6,321","40011","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Canadian","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","9.4",,,"7.5","11.7","175,829","131,131","40017","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-97.9821562348265 35.5423317053672)"
"2022","OK","Oklahoma","Cherokee","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","62.9",,,"53.7","70.6","48,185","37,972","40021","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Canadian","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","14.9",,,"12.8","17.3","175,829","131,131","40017","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","4.6",,,"4.1","5.2","14,525","11,475","40005","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Atoka","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","19.5",,,"16.8","22.1","14,525","11,475","40005","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","82.5",,,"80.1","84.8","48,185","37,972","40021","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Canadian","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","25.7",,,"22.9","28.3","175,829","131,131","40017","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Canadian","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","33.8",,,"30.3","37.4","175,829","131,131","40017","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-97.9821562348265 35.5423317053672)"
"2022","OK","Oklahoma","Adair","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","60.6",,,"51.1","70.0","19,627","14,357","40001","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-94.6587457084976 35.8840104462357)"
"2023","OK","Oklahoma","Alfalfa","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","17.9",,,"14.7","21.4","5,673","4,620","40003","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-98.3236264385792 36.7310186349503)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","25.6",,,"21.9","29.6","14,525","11,475","40005","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Carter","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","33.6",,,"28.6","38.9","48,596","36,523","40019","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-97.2858375656003 34.2509159186175)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","38.8",,,"34.6","43.0","48,185","37,972","40021","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","11.5",,,"10.0","13.2","14,276","10,723","40023","HLTHOUT","COPD","CrdPrv","COPD","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","36.6",,,"31.3","42.1","14,276","10,723","40023","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Cherokee","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","25.9",,,"22.0","29.7","48,185","37,972","40021","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-94.9995983942583 35.9067009473224)"
"2023","OK","Oklahoma","Canadian","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","13.7",,,"11.4","16.6","175,829","131,131","40017","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Alfalfa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.1",,,"71.1","79.0","5,673","4,620","40003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.3236264385792 36.7310186349503)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","25.3",,,"21.6","29.2","14,276","10,723","40023","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Bryan","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence","15.7",,,"13.3","18.4","48,967","37,465","40013","SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Blaine","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","15.6",,,"13.5","17.9","8,539","6,321","40011","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","25.2",,,"21.5","28.9","14,525","11,475","40005","HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Caddo","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","11.3",,,"9.9","12.8","26,214","20,174","40015","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-98.3753072133041 35.1744775420033)"
"2023","OK","Oklahoma","Carter","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","33.5",,,"28.3","38.7","48,596","36,523","40019","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-97.2858375656003 34.2509159186175)"
"2023","OK","Oklahoma","Canadian","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","39.0",,,"33.7","44.0","175,829","131,131","40017","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-97.9821562348265 35.5423317053672)"
"2023","OK","Oklahoma","Bryan","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.7",,,"3.2","4.1","48,967","37,465","40013","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Choctaw","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","12.3",,,"10.8","14.1","14,276","10,723","40023","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-95.5526898932079 34.0264652841827)"
"2023","OK","Oklahoma","Bryan","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","16.0",,,"13.9","18.1","48,967","37,465","40013","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Adair","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","15.2",,,"13.3","17.2","19,627","14,357","40001","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-94.6587457084976 35.8840104462357)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","15.2",,,"12.4","18.4","14,525","11,475","40005","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Blaine","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","8.6",,,"7.5","9.8","8,539","6,321","40011","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Atoka","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.6",,,"70.5","78.5","14,525","11,475","40005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Carter","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","26.1",,,"22.2","30.6","48,596","36,523","40019","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-97.2858375656003 34.2509159186175)"
"2023","OK","Oklahoma","Beaver","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","25.2",,,"20.9","29.8","5,018","3,798","40007","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-100.476794921527 36.7496415387971)"
"2023","OK","Oklahoma","Caddo","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","34.2",,,"29.2","39.7","26,214","20,174","40015","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-98.3753072133041 35.1744775420033)"
"2022","OK","Oklahoma","Bryan","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","54.7",,,"51.0","58.6","48,967","37,465","40013","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Bryan","BRFSS","Disability","Mobility disability among adults","%","Age-adjusted prevalence","17.0",,,"14.5","19.4","48,967","37,465","40013","DISABLT","MOBILITY","AgeAdjPrv","Mobility Disability","POINT (-96.260179863938 33.9623444306279)"
"2023","OK","Oklahoma","Atoka","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","11.3",,,"9.8","13.1","14,525","11,475","40005","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-96.0378818277741 34.373683146273)"
"2023","OK","Oklahoma","Blaine","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","82.5",,,"79.8","85.0","8,539","6,321","40011","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-98.4333112930991 35.8752977571278)"
"2023","OK","Oklahoma","Caddo","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","15.8",,,"13.3","18.7","26,214","20,174","40015","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-98.3753072133041 35.1744775420033)"
